Date,Target_Price,Sentiment_VIX,Volume,Var_NASDAQ
2015-03-27,0.003988151139289187,-1.8393965719292675,33878400.0,0.003988151139289
2015-03-30,0.011401992002111783,-0.650304993261131,30570200.0,0.0114019920021114
2015-03-31,-0.010643958461106884,-0.343131652137048,30488100.0,-0.0106439584611068
2015-04-01,-0.0052221228630982,-0.2990955505731417,32970500.0,-0.0052221228630977
2015-04-02,0.0006662187045156642,0.3219770362178419,19164200.0,0.000666218704515
2015-04-06,0.0081476878525093,-0.9505967043235304,24451100.0,0.0081476878525102
2015-04-07,-0.001699599267078078,-1.0925882960788948,19379400.0,-0.0016995992670787
2015-04-08,0.00790792109038918,-1.83865236464498,25866900.0,0.0079079210903892
2015-04-09,0.006263133597091297,-3.015067708995264,23114700.0,0.0062631335970913
2015-04-10,0.004091889901600254,-2.538765557875882,17164300.0,0.0040918899016
2015-04-13,-0.0025087640931484856,-0.5425934241237378,17783500.0,-0.0025087640931484
2015-04-14,-0.0028885575299852917,-1.316685965520216,23755700.0,-0.0028885575299851
2015-04-15,0.006231950467713965,-1.364346936575593,21128600.0,0.0062319504677144
2015-04-16,-0.0013914098314158352,-1.674774372726155,16195300.0,-0.0013914098314162
2015-04-17,-0.015723215800197643,0.9974697929291968,46514000.0,-0.0157232158001975
2015-04-20,0.014887041572423598,-0.687128061361167,28945900.0,0.0148870415724242
2015-04-21,0.004265834122991308,-0.2114411122072637,22759800.0,0.0042658341229912
2015-04-22,0.005445032211865097,-2.0059762388437066,21429200.0,0.0054450322118644
2015-04-23,0.0037666315769575576,-3.876050759669094,29473200.0,0.0037666315769582
2015-04-24,0.013479217713714853,0.414049794729152,32508100.0,0.0134792177137139
2015-04-27,-0.0025359089017529257,0.2632982715890987,31121300.0,-0.0025359089017523
2015-04-28,-0.0019975397672276074,-0.1294184092333977,36849200.0,-0.001997539767228
2015-04-29,-0.0062901601404199425,-1.4438466137930388,34043900.0,-0.0062901601404194
2015-04-30,-0.0158543298902849,0.5192086238929816,44080500.0,-0.0158543298902853
2015-05-01,0.01310709790031872,-1.9311780005062973,32874300.0,0.0131070979003187
2015-05-04,0.0016494407763616437,-0.0211755055214431,23507300.0,0.001649440776362
2015-05-05,-0.0164304438358851,-3.118029511041981,47843300.0,-0.0164304438358853
2015-05-06,-0.006910805768382211,-0.955448982361846,42687200.0,-0.0069108057683823
2015-05-07,0.005979612203019791,-2.3325005590050045,29335800.0,0.0059796122030199
2015-05-08,0.012405433752866735,1.2207974793733627,33023300.0,0.0124054337528668
2015-05-11,-0.003871761221245329,-0.3964258167813753,19679300.0,-0.0038717612212455
2015-05-12,-0.004535930164041524,-1.424465180509652,33665000.0,-0.0045359301640415
2015-05-13,0.0020390014632134523,-0.7508278170165739,20738400.0,0.0020390014632136
2015-05-14,0.014523703903669194,-1.581981304901275,23904200.0,0.014523703903669
2015-05-15,0.0,0.3850755017140334,23937400.0,0.0
2015-05-18,0.004370431038251077,-2.4159708678608096,17631100.0,0.0043704310382514
2015-05-19,-0.0010904812085241744,-2.1490218765030127,14212900.0,-0.0010904812085238
2015-05-20,0.0006362959835062298,0.0816194753338024,21131900.0,0.0006362959835056
2015-05-21,0.005168070897154209,-2.193592659658324,16771800.0,0.0051680708971539
2015-05-22,-0.000995194818673717,-2.7853447363877457,13543800.0,-0.0009951948186733
2015-05-26,-0.011562851313145828,0.5112620112855821,25488400.0,-0.0115628513131457
2015-05-27,0.01598864781275111,-1.6352471589612925,30572700.0,0.0159886478127511
2015-05-28,-0.0022555754839892472,-2.474616022602204,17302400.0,-0.0022555754839893
2015-05-29,-0.005979328215457436,-0.5593147684014876,30383000.0,-0.0059793282154574
2015-06-01,0.0033562351915392696,-0.2606759034695182,24570200.0,0.0033562351915393
2015-06-02,-0.0031744377819844516,-1.4503686348446367,19449600.0,-0.0031744377819846
2015-06-03,0.002993365842324458,-1.7612613116468263,20507200.0,0.0029933658423248
2015-06-04,-0.007637713199574847,1.101469169912153,31374600.0,-0.0076377131995749
2015-06-05,-0.002375919990915243,-1.5890974479642874,22641700.0,-0.0023759199909149
2015-06-08,-0.010207500925223378,-0.1561985501247146,24549200.0,-0.0102075009252239
2015-06-09,-0.0016649288295935705,-1.5486743168556412,27554600.0,-0.0016649288295933
2015-06-10,0.013609063366089913,-1.6492688607483106,30297900.0,0.01360906336609
2015-06-11,0.0014603576460139323,-1.6759575860711209,17593500.0,0.0014603576460135
2015-06-12,-0.008241587189742106,-4.212016317110708,27201800.0,-0.0082415871897416
2015-06-15,-0.004977982396127345,-1.7722664429648962,31238800.0,-0.0049779823961279
2015-06-16,0.0054375799795503,-1.0294206382785591,16456900.0,0.0054375799795511
2015-06-17,0.0027536870084405862,-2.418530045804144,23296700.0,0.0027536870084403
2015-06-18,0.014468437525409605,0.110764517717423,43032400.0,0.0144684375254094
2015-06-19,-0.004956334570054288,-2.716998168205368,27877600.0,-0.0049563345700547
2015-06-22,0.007344178008334978,0.3981719104152669,19120900.0,0.0073441780083352
2015-06-23,0.0008126096078617806,-0.8076098450959558,18127900.0,0.0008126096078616
2015-06-24,-0.005158088020696283,0.1069998371578448,15815900.0,-0.005158088020696
2015-06-25,-0.0019983826429204044,-2.946622044489433,18326700.0,-0.0019983826429201
2015-06-26,-0.006658249761538393,-1.300710642534003,32311700.0,-0.0066582497615382
2015-06-29,-0.023894503470171635,-1.6076946952155524,50874900.0,-0.0238945034701722
2015-06-30,0.0035553003880046674,-1.273306172753875,34809900.0,0.0035553003880044
2015-07-01,0.007907437522549188,0.4733011620072568,21293000.0,0.0079074375225494
2015-07-02,0.00027799792788485433,-0.9902415313021572,20499400.0,0.0002779979278846
2015-07-06,-0.002318785325865491,0.131323665824942,24311000.0,-0.0023187853258649
2015-07-07,0.0025039221156095692,-1.0628794816634728,44230800.0,0.0025039221156088
2015-07-08,-0.017565428991296095,-3.540017532641565,39691500.0,-0.0175654289912958
2015-07-09,-0.0005657475982934201,-2.2217804739177693,28381000.0,-0.0005657475982935
2015-07-10,0.015163034724992919,-0.987679054620622,26415800.0,0.0151630347249932
2015-07-13,0.01740476200441332,-1.6340878911892935,25780700.0,0.0174047620044134
2015-07-14,0.006551556737469433,-0.4458965688511854,21977200.0,0.0065515567374687
2015-07-15,0.0010875790416937647,-1.0852908204457417,28631500.0,0.0010875790416937
2015-07-16,0.014033767763337757,-0.2822891335067055,29838900.0,0.0140337677633382
2015-07-17,0.014632621468783746,-0.1680772042672992,35926800.0,0.0146326214687841
2015-07-20,0.0034275941725274706,0.7554540328088416,26539000.0,0.0034275941725267
2015-07-21,-0.0006143761909349621,-1.1510306518409377,35468900.0,-0.0006143761909349
2015-07-22,-0.011389332284143627,-0.1252981023001676,35575000.0,-0.0113893322841433
2015-07-23,-0.0037365258787867006,-0.0904404700555583,25698300.0,-0.0037365258787865
2015-07-24,-0.009852184031823974,0.5238466700991757,30844700.0,-0.0098521840318243
2015-07-27,-0.00831517766792711,-0.5843154811972561,35994800.0,-0.0083151776679269
2015-07-28,0.008585219581537018,0.233749104283732,33553500.0,0.008585219581537
2015-07-29,0.0037722130892685612,-1.802494547364983,26714100.0,0.0037722130892681
2015-07-30,0.004740147432557684,0.322499028642791,25438100.0,0.0047401474325584
2015-07-31,-0.00116099992849783,-2.241559510697665,22081700.0,-0.0011609999284983
2015-08-03,-0.0031310068493413112,-1.0765451664689407,25001800.0,-0.0031310068493415
2015-08-04,-0.0018834827964422374,-1.732026742445741,22132300.0,-0.0018834827964422
2015-08-05,0.007691255582814804,1.346734253594398,28989900.0,0.0076912555828149
2015-08-06,-0.016165789954816212,-0.1888994486927736,42125400.0,-0.0161657899548164
2015-08-07,-0.0012681401484204713,-1.2820593682710912,30006800.0,-0.0012681401484199
2015-08-10,0.01135732648923149,-2.485174628881187,21500800.0,0.0113573264892315
2015-08-11,-0.012899845141193467,0.0504746795971216,36123300.0,-0.0128998451411938
2015-08-12,0.0034440519546912185,0.1306944630024459,41889000.0,0.0034440519546912
2015-08-13,-0.0016298557390435064,-1.7033668873807586,22510500.0,-0.0016298557390433
2015-08-14,0.0015397249087278908,-1.6959566004013231,17924900.0,0.0015397249087278
2015-08-17,0.008290300774051573,-0.4330622459958874,21224900.0,0.0082903007740518
2015-08-18,-0.005128387197303574,-0.7047860116608232,13984400.0,-0.0051283871973041
2015-08-19,-0.006606948124003864,1.7726829033960807,42511400.0,-0.0066069481240033
2015-08-20,-0.02808485893904944,0.5283814338002499,57747300.0,-0.0280848589390492
2015-08-21,-0.04468928253969917,-0.7932381274796516,97763400.0,-0.0446892825396994
2015-08-24,-0.03923667191209912,0.2636883162976623,150829900.0,-0.0392366719120991
2015-08-25,-0.0037649129244279322,-2.397411446063388,75088300.0,-0.0037649129244278
2015-08-26,0.04913480501218004,-3.4825786465551274,104103800.0,0.0491348050121795
2015-08-27,0.025016908037084562,-1.998947644412928,69377700.0,0.0250169080370852
2015-08-28,-0.0001892983273750204,0.3197276888716426,49919600.0,-0.0001892983273758
2015-08-31,-0.012480535283235561,-1.1208521565094285,39549400.0,-0.0124805352832348
2015-09-01,-0.031751740594134326,-0.5739042339803634,73155500.0,-0.0317517405941343
2015-09-02,0.027813445097018885,-1.756768084901901,43963600.0,0.0278134450970185
2015-09-03,-0.004920874314000123,-3.138103864879996,45131800.0,-0.004920874314
2015-09-04,-0.011967830246885747,0.1286535051907062,49379600.0,-0.0119678302468859
2015-09-08,0.02780075125651571,-1.5093044509741849,37343500.0,0.0278007512565163
2015-09-09,-0.011297258689814349,0.57942044385377,47146700.0,-0.0112972586898144
2015-09-10,0.0108213587174939,-1.4783917992659692,47686700.0,0.0108213587174936
2015-09-11,0.005509086784328154,-1.4494037257712993,29106100.0,0.005509086784328
2015-09-14,-0.0030357207520737006,1.2729602122894226,19718800.0,-0.0030357207520737
2015-09-15,0.011712586467793606,-1.3037302037989864,30020200.0,0.0117125864677934
2015-09-16,0.005618432229829828,-0.5312655195580664,31329100.0,0.00561843222983
2015-09-17,0.00037359558248972746,0.294189951316408,56139800.0,0.0003735955824899
2015-09-18,-0.014325017032508214,-2.33592921670742,48384000.0,-0.0143250170325086
2015-09-21,0.003127437966572444,1.2490635123971918,35772600.0,0.003127437966573
2015-09-22,-0.015063750278147658,-0.5540662132183878,47359700.0,-0.0150637502781479
2015-09-23,0.0007683674232206172,-1.349386799783867,21775100.0,0.0007683674232211
2015-09-24,-0.003654383010482043,-2.167283889444682,38284300.0,-0.0036543830104829
2015-09-25,-0.008513733596084982,-2.399132549866306,44700000.0,-0.0085137335960846
2015-09-28,-0.02888191882046165,-1.1175196313845135,44077500.0,-0.0288819188204616
2015-09-29,-0.005214262366989075,-0.6032617367774307,49315500.0,-0.0052142623669885
2015-09-30,0.022761259266250278,-0.3260589581217049,41411400.0,0.02276125926625
2015-10-01,0.00451021066657642,-0.8180740864398602,39339100.0,0.0045102106665762
2015-10-02,0.01735957727387305,0.2533517712848403,59370900.0,0.0173595772738729
2015-10-05,0.01422393548318368,-1.824426180019714,32853500.0,0.0142239354831844
2015-10-06,-0.004750567973536235,0.0056280760940292,33051500.0,-0.0047505679735364
2015-10-07,0.005981767113628855,0.1407441444078608,37389300.0,0.0059817671136284
2015-10-08,0.0039686766096176385,-1.7164715061491314,50188900.0,0.0039686766096179
2015-10-09,0.004515724015604405,-1.188880021995399,23916200.0,0.0045157240156045
2015-10-12,0.0024375807009837658,0.777131879221532,16162000.0,0.0024375807009835
2015-10-13,-0.006481989982470182,0.4650231090168887,26999600.0,-0.0064819899824703
2015-10-14,-0.0016035939523719733,-0.3875521412771403,30902600.0,-0.0016035939523714
2015-10-15,0.01629243117194079,-1.985641093566171,38393800.0,0.0162924311719405
2015-10-16,0.004170818557534872,-0.2322322511298935,27091100.0,0.0041708185575347
2015-10-19,0.005717824567000207,-2.054220158510925,23776300.0,0.0057178245669999
2015-10-20,-0.005162992092043517,-0.8151534925694539,23404700.0,-0.0051629920920432
2015-10-21,-0.00611984941436905,0.0815646949625272,30195200.0,-0.0061198494143692
2015-10-22,0.02016359876664353,-1.6554041905506047,42778700.0,0.020163598766644
2015-10-23,0.027598808466402502,0.9824870347093162,53170900.0,0.027598808466402
2015-10-26,0.0006202593914972354,1.280348729559036,25918000.0,0.0006202593914978
2015-10-27,0.002036046715655715,-1.0596868625478404,31390500.0,0.002036046715655
2015-10-28,0.00827837377645313,-0.2288595124780232,42221900.0,0.0082783737764533
2015-10-29,-0.0015799091559154377,0.3599668997799042,24913300.0,-0.0015799091559149
2015-10-30,-0.004490169075267225,-0.079422415884871,27199200.0,-0.004490169075268
2015-11-02,0.011231409809639992,0.5531242417381029,22176900.0,0.01123140980964
2015-11-03,0.0034839376731063965,-1.46637863764269,20418400.0,0.003483937673107
2015-11-04,8.689321994292953e-05,1.4519396013264425,28633000.0,8.689321994201975e-05
2015-11-05,-0.0026988508372092213,-0.6406305383596095,25004100.0,-0.0026988508372083
2015-11-06,0.0006973226950304223,-0.9526386411551846,29924900.0,0.0006973226950299
2015-11-09,-0.010684989028895586,0.0313453721225767,33479800.0,-0.0106849890288952
2015-11-10,-0.0025568913636204726,0.403639464936564,35452100.0,-0.0025568913636207
2015-11-11,-0.0012364802750752801,-0.11769275544523,22748800.0,-0.0012364802750749
2015-11-12,-0.009770171191781252,0.2191582570469654,31196900.0,-0.0097701711917814
2015-11-13,-0.019831460181234384,-0.5969796148507885,52836000.0,-0.0198314601812343
2015-11-16,0.014282442242075533,-1.1909401875518029,33980600.0,0.0142824422420753
2015-11-17,0.0006279015180679082,-1.2294891257886338,30579500.0,0.0006279015180674
2015-11-18,0.019012729113689453,-2.80837124259597,32966500.0,0.0190127291136893
2015-11-19,0.0007036596504974568,-0.6133150285767341,26188100.0,0.0007036596504973
2015-11-20,0.006748994125715946,-0.5338297124942046,22727600.0,0.0067489941257162
2015-11-23,-0.0028868299165720757,-1.4934475338874569,20696200.0,-0.0028868299165719
2015-11-24,-0.0008764753178143181,-0.8534943983205249,26374400.0,-0.0008764753178146
2015-11-25,0.0008764753178143181,-3.010225984056522,14159900.0,0.0008764753178145
2015-11-27,0.0014006354922511122,-1.0795932744442502,8828000.0,0.0014006354922514
2015-11-30,-0.002540174514446214,-1.4143615844066353,25041600.0,-0.0025401745144466
2015-12-01,0.009948587347206939,-2.634039003186998,28639400.0,0.0099485873472065
2015-12-02,-0.006184652026202109,0.2785092376705619,22395500.0,-0.006184652026202
2015-12-03,-0.01709569560577595,-1.4695803801904623,42754300.0,-0.0170956956057756
2015-12-04,0.02310676493814956,-1.516308264344977,40037300.0,0.0231067649381494
2015-12-07,-0.004526548137706143,-2.327142193368446,25892100.0,-0.0045265481377059
2015-12-08,8.711734712107955e-05,0.7971607002175218,30792600.0,8.711734712169434e-05
2015-12-09,-0.015295525574949842,0.6038345159896499,48509200.0,-0.0152955255749506
2015-12-10,0.004507629896462362,-3.505335670249795,30154600.0,0.0045076298964631
2015-12-11,-0.023284999914717552,-1.198661182737565,56022200.0,-0.0232849999147175
2015-12-14,0.007553002714736579,-1.352637631649705,53098500.0,0.0075530027147359
2015-12-15,0.006073107338444572,-1.78609149842082,48428000.0,0.006073107338445
2015-12-16,0.014760328411858481,-1.805844744234805,44944100.0,0.0147603284118584
2015-12-17,-0.014671273299677878,1.4662979979257094,45668800.0,-0.0146712732996784
2015-12-18,-0.019368492095860113,2.217878443266174,53746100.0,-0.0193684920958594
2015-12-21,0.011046878180422937,1.5838210659470255,26432800.0,0.0110468781804223
2015-12-22,0.006552165119830811,-0.0470029252659467,26540300.0,0.006552165119831
2015-12-23,0.0073977440644856785,-1.5696430917081072,25656900.0,0.0073977440644855
2015-12-24,-0.00017769914927523445,-2.132664330748428,11468600.0,-0.0001776991492756
2015-12-28,-0.0005328511802620284,-0.2039117387154909,19183600.0,-0.0005328511802619
2015-12-29,0.015606545888969592,-0.7735728541260513,27725700.0,0.0156065458889694
2015-12-30,-0.009052093934761807,-0.6428715139709358,19520100.0,-0.0090520939347614
2015-12-31,-0.012526329553772975,-0.3216251217033556,29886800.0,-0.012526329553773
2016-01-04,-0.021323974805103063,-2.116893630458526,50807600.0,-0.0213239748051032
2016-01-05,-0.0017365459256444282,-0.7882771656883789,38795200.0,-0.0017365459256439
2016-01-06,-0.009651790293285778,-1.8896866682946665,41891100.0,-0.0096517902932863
2016-01-07,-0.031814333917609794,-1.0563554708479113,61386300.0,-0.0318143339176092
2016-01-08,-0.008234356857706793,-2.153221214173876,69344000.0,-0.0082343568577069
2016-01-11,0.003071705593345797,-0.8907940093457161,50024100.0,0.003071705593346
2016-01-12,0.011531390913092743,-0.7928735473198728,46734200.0,0.0115313909130925
2016-01-13,-0.03509837842341845,-0.715627372509308,69870700.0,-0.0350983784234186
2016-01-14,0.021071847711867875,-2.606658403364277,78445700.0,0.0210718477118681
2016-01-15,-0.031528432624427616,-1.2258358598405443,91443900.0,-0.0315284326244274
2016-01-19,0.0021790553737739415,-1.1627665438443886,56563800.0,0.0021790553737731
2016-01-20,-0.0030722741917603713,-0.3597952604899425,86675000.0,-0.0030722741917598
2016-01-21,0.0009925872208293995,-1.4274871560991538,61660100.0,0.000992587220829
2016-01-22,0.028542038775562162,-0.3669496629720346,42229800.0,0.0285420387755625
2016-01-25,-0.014951504266273119,-1.4412802124176716,38881500.0,-0.0149515042662734
2016-01-26,0.008959159831172236,-1.9385266067195643,36143900.0,0.0089591598311729
2016-01-27,-0.02523074964695038,-1.033483317006979,54524700.0,-0.025230749646951
2016-01-28,0.014019261886629941,-0.668099391824075,47641500.0,0.0140192618866301
2016-01-29,0.020667326681777176,-0.8309267797233847,54245100.0,0.0206673266817772
2016-02-01,0.002685359990531211,-2.245288023409997,32750300.0,0.0026853599905316
2016-02-02,-0.021883403677638746,-0.46513307850855,44928100.0,-0.021883403677639
2016-02-03,-0.0048080684825491105,-0.789841223620412,61572900.0,-0.0048080684825491
2016-02-04,-9.833541784765032e-05,-1.6345953096375745,49321600.0,-9.833541784734472e-05
2016-02-05,-0.03534462312764486,-1.0937254011629922,70749900.0,-0.0353446231276452
2016-02-08,-0.015405283452297525,-1.426984799504462,91673100.0,-0.0154052834522968
2016-02-09,-0.0031099791466457916,1.15673774761881,73778400.0,-0.0031099791466467
2016-02-10,0.00383427391375335,-2.072908121021861,59421700.0,0.0038342739137534
2016-02-11,-0.001448691235227173,-1.0928708895877108,76839200.0,-0.0014486912352274
2016-02-12,0.015109961598498423,0.1063879334271235,49186500.0,0.0151099615984988
2016-02-16,0.022296225000185466,-1.6685164297516024,40565900.0,0.0222962250001855
2016-02-17,0.022395405587367634,1.0630673983106231,41766500.0,0.0223954055873674
2016-02-18,-0.011480429703367712,0.512795436788959,38991500.0,-0.0114804297033671
2016-02-19,0.002956360290506055,0.1464755468376265,28257900.0,0.0029563602905062
2016-02-22,0.01610474523926797,-1.4684060596776232,23979100.0,0.0161047452392677
2016-02-23,-0.016596825171760976,-1.2526194634618988,29869700.0,-0.0165968251717612
2016-02-24,0.009503335409080549,0.9941986547433356,40739100.0,0.0095033354090803
2016-02-25,0.009800920819500014,-1.1488764611279123,29389300.0,0.0098009208194999
2016-02-26,-0.0012560281755620295,-0.0027518756851684,30925000.0,-0.001256028175562
2016-02-29,-0.009032078707663871,0.1503570477293075,27553900.0,-0.009032078707664
2016-03-01,0.03159308420015616,-0.7591107497069083,37699800.0,0.0315930842001563
2016-03-02,0.00037789578930613743,-1.7373906553206762,29209800.0,0.000377895789306
2016-03-03,-0.0018916824130625898,0.6906124442471755,25474600.0,-0.0018916824130624
2016-03-04,0.0003787775680228478,-1.3431502550497068,31655400.0,0.0003787775680233
2016-03-07,-0.006170337450761565,-0.56446887959619,25861200.0,-0.0061703374507618
2016-03-08,-0.008318444402569902,-1.8822910072808068,28898500.0,-0.0083184444025703
2016-03-09,0.0064124697505958395,-1.5441890891236352,31047400.0,0.0064124697505961
2016-03-10,-0.001527727627345321,-0.8669466057174716,44236100.0,-0.0015277276273453
2016-03-11,0.01733430512544043,-1.4349689031399109,31454000.0,0.0173343051254406
2016-03-14,0.0016887822417874787,0.0972628223865375,25374900.0,0.0016887822417876
2016-03-15,-0.0003752259274243386,-1.8538535178760465,26524600.0,-0.0003752259274248
2016-03-16,0.008869924239242266,-2.4320172378266136,31693100.0,0.0088699242392423
2016-03-17,-0.0005577489340433672,-2.0341739626188584,29623700.0,-0.0005577489340436
2016-03-18,0.001565604398487963,-0.8235978762600812,37682300.0,0.0015656043984881
2016-03-21,0.0039042658762236115,-0.3481460381113137,17288600.0,0.0039042658762234
2016-03-22,0.003056925658771803,2.0288628972937253,18840300.0,0.0030569256587723
2016-03-23,-0.00826593225585004,0.1183547204575421,20912900.0,-0.0082659322558503
2016-03-24,0.0002800182740667623,-1.808180693319926,19017300.0,0.0002800182740668
2016-03-28,-0.0013994305265931928,0.060243674669422,13892300.0,-0.0013994305265935
2016-03-29,0.015930285654890852,0.0941916799933625,29963900.0,0.0159302856548912
2016-03-30,0.0048585033119668,-0.955683324088636,23807200.0,0.0048585033119663
2016-03-31,-0.001464253303335994,-1.0884347443831532,21447200.0,-0.0014642533033359
2016-04-01,0.010566710652891942,-0.2667371824675721,26389000.0,0.0105667106528925
2016-04-04,-0.0038129497595686956,-1.191992330013131,17163000.0,-0.0038129497595685
2016-04-05,-0.009688191419786385,-0.9063130709422892,20107900.0,-0.0096881914197864
2016-04-06,0.016306222720094077,-1.346689394493784,25056000.0,0.0163062227200933
2016-04-07,-0.014470998685663261,-0.8281473080080748,28567200.0,-0.0144709986856633
2016-04-08,-0.000734074276554253,-1.708524479221884,22898000.0,-0.0007340742765542
2016-04-11,-0.0036766752047032725,-1.87253659607498,25772100.0,-0.0036766752047031
2016-04-12,0.008344569706214777,0.1146454097844867,28564100.0,0.0083445697062153
2016-04-13,0.012703439681153839,-1.7222765593390963,25356700.0,0.0127034396811533
2016-04-14,8.993259029388412e-05,1.9647044653231265,17199700.0,8.993259029412285e-05
2016-04-15,-0.0025273619586752005,-0.1727629949860856,21353300.0,-0.0025273619586748
2016-04-18,0.00531852161921087,-0.7646164777891405,17126100.0,0.0053185216192105
2016-04-19,-0.006132467535347352,0.3179663611018502,42481400.0,-0.0061324675353471
2016-04-20,0.0008139459161364826,-1.318186677139746,18078300.0,0.0008139459161366
2016-04-21,9.037300303127438e-05,-0.6789912724108405,20216000.0,9.037300303085558e-05
2016-04-22,-0.015207618888823937,0.2658346625941444,39074000.0,-0.0152076188888236
2016-04-25,0.0,-0.5927283675586638,14351900.0,0.0
2016-04-26,-0.004875185411736815,1.2874700917675803,19118300.0,-0.0048751854117368
2016-04-27,-0.008054385585804624,-1.760906439943435,33059800.0,-0.0080543855858047
2016-04-28,-0.012157724022009653,-1.4686393523251575,29818200.0,-0.0121577240220094
2016-04-29,-0.005282979630266915,-0.0515256821374707,67502800.0,-0.0052829796302665
2016-05-02,0.009414618979728395,-0.2285133514833231,24813800.0,0.0094146189797281
2016-05-03,-0.009320040401798124,-0.3449172162394149,38569400.0,-0.0093200404017981
2016-05-04,-0.006452195278445316,-1.84536217788551,27474500.0,-0.0064521952784458
2016-05-05,-0.0002858324423762326,-0.4764583524221947,20788100.0,-0.0002858324423763
2016-05-06,0.0053183317689908804,-1.601484898371922,30758500.0,0.0053183317689915
2016-05-09,0.0028374561924353614,-0.9111169368237306,19289600.0,0.0028374561924346
2016-05-10,0.01360166321713141,0.9180479334583568,21178900.0,0.0136016632171316
2016-05-11,-0.00907862802206072,-2.584331021208597,20966300.0,-0.0090786280220607
2016-05-12,-0.004428599537143363,-2.1141196051336784,29196300.0,-0.0044285995371429
2016-05-13,-0.0036898467643968758,-0.7723485867947606,21059300.0,-0.0036898467643971
2016-05-16,0.012434067663498638,-1.568638599735165,18311900.0,0.0124340676634984
2016-05-17,-0.012623877971571495,0.3374352883209962,29932700.0,-0.0126238779715715
2016-05-18,0.003596246357340682,-1.2103737498325358,27524400.0,0.0035962463573402
2016-05-19,-0.005209271715847841,-0.4109608633474539,27334600.0,-0.0052092717158471
2016-05-20,0.010954977324686865,-0.6215402537384775,29549600.0,0.0109549773246866
2016-05-23,-0.0013156236297975354,-3.092937798590037,15729800.0,-0.0013156236297972
2016-05-24,0.01983384137455335,-0.1357206187101432,29931300.0,0.0198338413745531
2016-05-25,0.007166041605482398,-3.027045454779315,37951700.0,0.0071660416054824
2016-05-26,0.0029249976196421557,-0.1555506080979936,21885900.0,0.0029249976196425
2016-05-27,0.0051890115154220595,-1.542924608849964,19870000.0,0.0051890115154214
2016-05-31,0.0019050400965276992,0.8309569665620801,24366100.0,0.0019050400965283
2016-06-01,9.054485037562898e-05,-1.930482971786772,19571500.0,9.054485037516764e-05
2016-06-02,0.0020819670441918348,-2.575599729297625,15696600.0,0.0020819670441919
2016-06-03,-0.0047133973767019555,-0.9722778938966452,20269900.0,-0.0047133973767022
2016-06-06,0.0036277682937884137,2.381159991614425,12502400.0,0.0036277682937888
2016-06-07,-0.0025382697608407057,-0.6182897407882211,12184300.0,-0.0025382697608403
2016-06-08,0.0017229969089136432,-0.1483562890644935,14568700.0,0.0017229969089134
2016-06-09,-0.0016319507646151976,-1.231939980182562,17571600.0,-0.0016319507646158
2016-06-10,-0.011408844738384438,0.4894773103461995,32965000.0,-0.0114088447383843
2016-06-13,-0.00838841175985472,-3.1867571874057576,25154700.0,-0.0083884117598542
2016-06-14,0.0,-0.2299331168149339,24588500.0,0.0
2016-06-15,-0.0028736543085026156,-0.8747967919439178,24605700.0,-0.0028736543085023
